,vehicle_id,time,x,y
66532,flow_1.53,1067,881.5862782836398,-8.0
66551,flow_2.56,1067,498.4,-294.7976280521077
66552,flow_2.57,1067,367.88271845438896,-8.0
66553,flow_2.58,1067,280.34582055340934,-8.0
66603,flow_1.53,1068,894.829513274373,-8.0
66622,flow_2.56,1068,498.4,-309.70972136280454
66623,flow_2.57,1068,378.3889618860621,-8.0
66624,flow_2.58,1068,293.73827610355386,-8.0
66673,flow_1.53,1069,907.2752343058288,-8.0
66692,flow_2.56,1069,498.4,-324.11534817893084
66693,flow_2.57,1069,389.0894962280472,-8.0
66694,flow_2.58,1069,307.29334420368224,-8.0
66743,flow_1.53,1070,919.9331168937528,-8.0
66762,flow_2.56,1070,498.4,-339.75329149458656
66763,flow_2.57,1070,398.8004975683821,-8.0
66764,flow_2.58,1070,321.0279177992816,-8.0
66811,flow_1.53,1071,932.5973728160734,-8.0
66830,flow_2.56,1071,498.4,-355.3315151685959
66831,flow_2.57,1071,409.2224301617079,-8.0
66832,flow_2.58,1071,334.0544943162927,-8.0
66879,flow_1.53,1072,945.9383477940216,-8.0
66898,flow_2.56,1072,498.4,-370.4408001121344
66899,flow_2.57,1072,419.7685877128575,-8.0
66900,flow_2.58,1072,347.82686416693014,-8.0
66947,flow_1.53,1073,958.7244752100992,-8.0
66966,flow_2.56,1073,498.4,-385.857098902048
66967,flow_2.57,1073,430.4578990951137,-8.0
66968,flow_2.58,1073,360.79704674759495,-8.0
67015,flow_1.53,1074,971.9556984202192,-8.0
67034,flow_2.56,1074,498.4,-401.41694146126434
67035,flow_2.57,1074,440.5286313788341,-8.0
67036,flow_2.58,1074,374.0867898710323,-8.0
67082,flow_1.53,1075,985.1935910270834,-8.0
67101,flow_2.56,1075,498.4,-416.6616021631798
67102,flow_2.57,1075,450.3088159513154,-8.0
67103,flow_2.58,1075,386.9129217626788,-8.0
67149,flow_1.53,1076,998.879513445302,-8.0
67168,flow_2.56,1076,498.4,-431.0641506333517
67169,flow_2.57,1076,460.4477545111053,-8.0
67170,flow_2.58,1076,399.7538166181921,-8.0
67232,flow_2.56,1077,498.4,-446.04293178101216
67233,flow_2.57,1077,470.5179607690508,-8.0
67234,flow_2.58,1077,412.4438138407936,-8.0
67296,flow_2.56,1078,498.4,-460.6116211194427
67297,flow_2.57,1078,478.8875874081217,-8.0
67298,flow_2.58,1078,426.0258625603572,-8.0
67358,flow_2.56,1079,498.4,-475.4726788297976
67359,flow_2.57,1079,483.6600958869709,-8.0
67360,flow_2.58,1079,439.2965262324385,-8.0
67423,flow_2.56,1080,498.4,-490.3214012041771
67424,flow_2.57,1080,485.0183676573061,-8.0
67425,flow_2.58,1080,453.0575787671455,-8.0
67492,flow_2.57,1081,485.2833724772841,-8.0
67493,flow_2.58,1081,465.5868606908872,-8.0
67558,flow_2.57,1082,485.3478970960711,-8.0
67559,flow_2.58,1082,473.6161426146289,-8.0
67612,flow_1.60,1083,5.1,-8.0
67624,flow_2.57,1083,485.3804331543229,-8.0
67625,flow_2.58,1083,477.2954634364701,-8.0
67679,flow_1.60,1084,6.634474094305187,-8.0
67691,flow_2.57,1084,485.3925961320353,-8.0
67692,flow_2.58,1084,477.71916346567497,-8.0
67745,flow_1.60,1085,10.275841350341215,-8.0
67757,flow_2.57,1085,485.3958898928382,-8.0
67758,flow_2.58,1085,477.8804863946621,-8.0
67811,flow_1.60,1086,15.911232125852258,-8.0
67823,flow_2.57,1086,485.3982732577098,-8.0
67824,flow_2.58,1086,477.88971976963785,-8.0
67877,flow_1.60,1087,23.84799615980592,-8.0
67889,flow_2.57,1087,485.3988962477261,-8.0
67890,flow_2.58,1087,477.89411176034,-8.0
67942,flow_1.60,1088,33.90587145509198,-8.0
67954,flow_2.57,1088,485.3988962477261,-8.0
67955,flow_2.58,1088,477.89676974036,-8.0
68006,flow_1.60,1089,45.65731057578232,-8.0
68018,flow_2.57,1089,485.3988962477261,-8.0
68019,flow_2.58,1089,477.897626586562,-8.0
68070,flow_1.60,1090,57.84906873898949,-8.0
68082,flow_2.57,1090,485.3988962477261,-8.0
68083,flow_2.58,1090,477.8978230379583,-8.0
68131,flow_1.60,1091,70.54662656342417,-8.0
68143,flow_2.57,1091,485.3988962477261,-8.0
68144,flow_2.58,1091,477.8978230379583,-8.0
68192,flow_1.60,1092,83.16551027953334,-8.0
68204,flow_2.57,1092,485.3988962477261,-8.0
68205,flow_2.58,1092,477.8978230379583,-8.0
68253,flow_1.60,1093,95.05627222837958,-8.0
68265,flow_2.57,1093,485.3988962477261,-8.0
68266,flow_2.58,1093,477.8978230379583,-8.0
68314,flow_1.60,1094,107.52461596987658,-8.0
68326,flow_2.57,1094,485.3988962477261,-8.0
68327,flow_2.58,1094,477.8978230379583,-8.0
68375,flow_1.60,1095,119.62162503006287,-8.0
68387,flow_2.57,1095,485.3989972548847,-8.0
68388,flow_2.58,1095,477.8978230379583,-8.0
68435,flow_1.60,1096,132.36811743937687,-8.0
68447,flow_2.57,1096,485.3989972548847,-8.0
68448,flow_2.58,1096,477.897927484777,-8.0
68494,flow_1.60,1097,144.7478061017177,-8.0
68506,flow_2.57,1097,485.3989972548847,-8.0
68507,flow_2.58,1097,477.897927484777,-8.0
68552,flow_1.60,1098,157.3046930833819,-8.0
68553,flow_1.61,1098,5.1,-4.8
68567,flow_2.57,1098,485.3989972548847,-8.0
68568,flow_2.58,1098,477.897927484777,-8.0
68618,flow_1.60,1099,170.09863907905725,-8.0
68619,flow_1.61,1099,7.406085014925338,-4.8
68633,flow_2.57,1099,485.3989972548847,-8.0
68634,flow_2.58,1099,477.897927484777,-8.0
68684,flow_1.60,1100,182.6697617000142,-8.0
68685,flow_1.61,1100,11.203138539218344,-4.8
68699,flow_2.57,1100,485.3989972548847,-8.0
68700,flow_2.58,1100,477.897927484777,-8.0
68748,flow_1.60,1101,195.51051043746764,-8.0
68749,flow_1.61,1101,17.514694804348984,-4.8
68763,flow_2.57,1101,485.3989972548847,-8.0
68764,flow_2.58,1101,477.897927484777,-8.0
68814,flow_1.60,1102,208.08958862624272,-8.0
68815,flow_1.61,1102,25.20623748709913,-4.8
68829,flow_2.57,1102,485.3989972548847,-8.0
68830,flow_2.58,1102,477.897927484777,-8.0
68880,flow_1.60,1103,220.6953252196596,-8.0
68881,flow_1.61,1103,34.71967724829447,-4.8
68895,flow_2.57,1103,485.3989972548847,-8.0
68896,flow_2.58,1103,477.897927484777,-8.0
68945,flow_1.60,1104,233.0089424649341,-8.0
68946,flow_1.61,1104,46.28999593371991,-4.8
68960,flow_2.57,1104,485.3989972548847,-8.0
68961,flow_2.58,1104,477.897927484777,-8.0
69010,flow_1.60,1105,245.03135712480952,-8.0
69011,flow_1.61,1105,59.29799340787522,-4.8
69025,flow_2.57,1105,485.3989972548847,-8.0
69026,flow_2.58,1105,477.897927484777,-8.0
69075,flow_1.60,1106,257.3017703278152,-8.0
69076,flow_1.61,1106,71.85247483609601,-4.8
69090,flow_2.57,1106,485.3989972548847,-8.0
69091,flow_2.58,1106,477.897927484777,-8.0
69140,flow_1.60,1107,269.4679631664849,-8.0
69141,flow_1.61,1107,84.62206650081626,-4.8
69155,flow_2.57,1107,485.3989972548847,-8.0
69156,flow_2.58,1107,477.897927484777,-8.0
69205,flow_1.60,1108,282.2553542882672,-8.0
69206,flow_1.61,1108,97.4768532433758,-4.8
69220,flow_2.57,1108,485.3989972548847,-8.0
69221,flow_2.58,1108,477.897927484777,-8.0
69270,flow_1.60,1109,294.34557052371485,-8.0
69271,flow_1.61,1109,110.26644554707184,-4.8
69285,flow_2.57,1109,485.3989972548847,-8.0
69286,flow_2.58,1109,477.897927484777,-8.0
69335,flow_1.60,1110,306.441330166029,-8.0
69336,flow_1.61,1110,122.98804100553645,-4.8
69350,flow_2.57,1110,485.3989972548847,-8.0
69351,flow_2.58,1110,477.897927484777,-8.0
69399,flow_1.60,1111,318.0806734451672,-8.0
69400,flow_1.61,1111,135.02149874736406,-4.8
69414,flow_2.57,1111,485.3989972548847,-8.0
69415,flow_2.58,1111,477.897927484777,-8.0
69463,flow_1.60,1112,330.8090592460857,-8.0
69464,flow_1.61,1112,147.28183816065575,-4.8
69478,flow_2.57,1112,485.3989972548847,-8.0
69479,flow_2.58,1112,477.897927484777,-8.0
69527,flow_1.60,1113,343.2861483209488,-8.0
69528,flow_1.61,1113,160.2060038069796,-4.8
69542,flow_2.57,1113,485.3989972548847,-8.0
69543,flow_2.58,1113,477.897927484777,-8.0
69591,flow_1.60,1114,355.916366769489,-8.0
69592,flow_1.61,1114,173.12012011678345,-4.8
69606,flow_2.57,1114,485.3989972548847,-8.0
69607,flow_2.58,1114,477.897927484777,-8.0
69655,flow_1.60,1115,368.4999791582144,-8.0
69656,flow_1.61,1115,185.46869470815275,-4.8
69670,flow_2.57,1115,485.3989972548847,-8.0
69671,flow_2.58,1115,477.897927484777,-8.0
69720,flow_1.60,1116,380.76219435774914,-8.0
69721,flow_1.61,1116,198.24002719932977,-4.8
69737,flow_2.57,1116,485.3989972548847,-8.0
69738,flow_2.58,1116,477.897927484777,-8.0
69791,flow_1.60,1117,393.54539559454287,-8.0
69792,flow_1.61,1117,211.21852125695892,-4.8
69808,flow_2.57,1117,485.3989972548847,-8.0
69809,flow_2.58,1117,477.897927484777,-8.0
69863,flow_1.60,1118,405.6596579429833,-8.0
69864,flow_1.61,1118,224.1866320059791,-4.8
69880,flow_2.57,1118,485.3989972548847,-8.0
69881,flow_2.58,1118,477.897927484777,-8.0
69934,flow_1.60,1119,417.6907286414354,-8.0
69935,flow_1.61,1119,237.10567927905703,-4.8
69951,flow_2.57,1119,485.3989972548847,-8.0
69952,flow_2.58,1119,477.897927484777,-8.0
70005,flow_1.60,1120,430.4066777876326,-8.0
70006,flow_1.61,1120,249.42620217873773,-4.8
70022,flow_2.57,1120,485.3989972548847,-8.0
70023,flow_2.58,1120,477.897927484777,-8.0
70075,flow_1.60,1121,443.08888296004,-4.8
70076,flow_1.61,1121,262.1871325694281,-4.8
70091,flow_2.57,1121,485.3989972548847,-8.0
70092,flow_2.58,1121,477.897927484777,-8.0
70144,flow_1.60,1122,454.918182415855,-4.8
70145,flow_1.61,1122,275.3312978115766,-4.8
70160,flow_2.57,1122,485.3989972548847,-8.0
70161,flow_2.58,1122,477.897927484777,-8.0
70213,flow_1.60,1123,463.7844072051327,-4.8
70214,flow_1.61,1123,287.234130696488,-4.8
70228,flow_2.57,1123,485.3989972548847,-8.0
70229,flow_2.58,1123,477.897927484777,-8.0
70281,flow_1.60,1124,468.15063199441033,-4.8
70282,flow_1.61,1124,299.2159282196903,-4.8
70295,flow_2.57,1124,485.3989972548847,-8.0
70296,flow_2.58,1124,477.897927484777,-8.0
70348,flow_1.60,1125,469.3922824855288,-4.8
70349,flow_1.61,1125,312.3569488980111,-4.8
70362,flow_2.57,1125,487.17089136034303,-8.110127337191862
70363,flow_2.58,1125,477.897927484777,-8.0
70415,flow_1.60,1126,469.99150115627054,-4.8
70416,flow_1.61,1126,325.4534916172849,-4.8
70428,flow_2.57,1126,490.5016482646677,-9.340988958800605
70429,flow_2.58,1126,479.5831379332344,-8.0
70480,flow_1.60,1127,471.8415936932525,-4.8
70481,flow_1.61,1127,338.19568062729587,-4.8
70492,flow_2.57,1127,491.8952917712756,-12.867042398929016
70493,flow_2.58,1127,482.8219921581046,-8.0
70542,flow_1.60,1128,474.7455775290032,-4.8
70543,flow_1.61,1128,350.81977298305003,-4.8
70553,flow_2.57,1128,492.0,-16.935205744135406
70554,flow_2.58,1128,486.8672204502101,-8.066745778601444
70603,flow_1.60,1129,478.6634980927451,-4.8
70604,flow_1.61,1129,363.0549471609741,-4.8
70614,flow_2.57,1129,492.0,-23.45649721076886
70615,flow_2.58,1129,490.4134074590093,-9.288044475405554
70664,flow_1.60,1130,483.88305583719534,-4.8
70665,flow_1.61,1130,375.8852822422375,-4.8
70675,flow_2.57,1130,492.0,-31.79932985157753
70676,flow_2.58,1130,492.0,-14.280080005310282
70724,flow_1.60,1131,490.7322717616784,-4.8
70725,flow_1.61,1131,388.1776491540221,-4.8
70735,flow_2.57,1131,492.0,-41.94282740987671
70736,flow_2.58,1131,492.0,-22.110730179945364
70783,flow_1.60,1132,499.53324019273055,-4.8
70784,flow_1.61,1132,400.61242261944216,-4.8
70794,flow_2.57,1132,492.0,-51.91354938695292
70795,flow_2.58,1132,495.2,-32.28823487279468
70840,flow_1.60,1133,509.9037800832624,-4.8
70841,flow_1.61,1133,413.0041031076299,-4.8
70850,flow_2.57,1133,492.0,-62.39279487046749
70851,flow_2.58,1133,495.2,-44.69173906345252
70893,flow_0.63,1134,5.1,-4.8
70896,flow_1.60,1134,522.1973889418654,-4.8
70897,flow_1.61,1134,425.7036286110128,-4.8
70907,flow_2.57,1134,492.0,-72.86849550969089
70908,flow_2.58,1134,495.2,-58.63675096689224
70956,flow_0.63,1135,7.172809320595115,-4.8
70959,flow_1.60,1135,533.9601277268355,-4.8
70960,flow_1.61,1135,438.78361750638055,-4.8
70970,flow_2.57,1135,492.0,-82.99774294183496
70971,flow_2.58,1135,495.2,-71.3307974073577
71020,flow_0.63,1136,11.723863269947469,-4.8
71023,flow_1.60,1136,544.551299666012,-4.8
71024,flow_1.61,1136,451.3100165066834,-4.8
71034,flow_2.57,1136,492.0,-93.13551859328216
71035,flow_2.58,1136,495.2,-85.17262507826257
71084,flow_0.63,1137,18.83627554315608,-4.8
71087,flow_1.60,1137,555.2148682294614,-4.8
71088,flow_1.61,1137,464.2153911337426,-4.8
71099,flow_2.57,1137,492.0,-103.028533410001
71100,flow_2.58,1137,495.2,-98.98685796298356
71150,flow_0.63,1138,28.481327656051143,-4.8
71153,flow_1.60,1138,567.0321986933011,-4.8
71154,flow_1.61,1138,477.037772649415,-4.8
71165,flow_2.57,1138,492.0,-113.05532723999312
71166,flow_2.58,1138,495.2,-112.36724728283376
71216,flow_0.63,1139,39.57456665420905,-4.8
71219,flow_1.60,1139,579.7929027209334,-4.8
71220,flow_1.61,1139,489.610761784941,-4.8
71231,flow_2.57,1139,492.0,-123.62072404262123
71232,flow_2.58,1139,495.2,-126.10952134859286
71282,flow_0.63,1140,51.97224360100829,-4.8
71285,flow_1.60,1140,591.549979195775,-4.8
71286,flow_1.61,1140,502.1797538637221,-8.0
71297,flow_2.57,1140,492.0,-134.38959358684951
71298,flow_2.58,1140,495.2,-139.35910011472285
71347,flow_0.63,1141,63.56478382990503,-4.8
71350,flow_1.60,1141,604.2275584293412,-4.8
71351,flow_1.61,1141,514.2875051496699,-8.0
71362,flow_2.57,1141,492.0,-144.5209187444534
71363,flow_2.58,1141,495.2,-152.90889928532505
71412,flow_0.63,1142,76.32994378565986,-4.8
71415,flow_1.60,1142,616.4210989285181,-4.8
71416,flow_1.61,1142,526.4475964816314,-8.0
71427,flow_2.57,1142,492.0,-154.55101562415985
71428,flow_2.58,1142,495.2,-166.56340108367922
71475,flow_0.63,1143,88.80506487099998,-4.8
71478,flow_1.60,1143,628.474080170873,-4.8
71479,flow_1.61,1143,538.6254395377495,-8.0
71490,flow_2.57,1143,492.0,-164.9454041810246
71491,flow_2.58,1143,495.2,-180.2664497842867
71538,flow_0.63,1144,101.61273924842924,-4.8
71541,flow_1.60,1144,640.8336805036517,-4.8
71542,flow_1.61,1144,551.6515031190139,-8.0
71553,flow_2.57,1144,492.0,-175.76963270752532
71554,flow_2.58,1144,495.2,-193.6334684605575
71601,flow_0.63,1145,113.83466805071922,-4.8
71604,flow_1.60,1145,653.0913054781065,-4.8
71605,flow_1.61,1145,564.5688721861584,-8.0
71616,flow_2.57,1145,492.0,-186.0210763553167
71617,flow_2.58,1145,495.2,-207.0430742204297
71663,flow_0.63,1146,125.52746339946307,-4.8
71666,flow_1.60,1146,665.0085106062538,-4.8
71667,flow_1.61,1146,577.3159882309618,-8.0
71678,flow_2.57,1146,492.0,-196.874452266948
71679,flow_2.58,1146,495.2,-220.4970809651424
71725,flow_0.63,1147,133.24137510016962,-1.6
71728,flow_1.60,1147,676.6145305824338,-4.8
71729,flow_1.61,1147,589.8643815076094,-8.0
71740,flow_2.57,1147,492.0,-207.59489222944376
71741,flow_2.58,1147,495.2,-234.10275626921907
71787,flow_0.63,1148,143.2612248223656,-1.6
71790,flow_1.60,1148,688.8094297814324,-4.8
71791,flow_1.61,1148,602.8875516718248,-8.0
71802,flow_2.57,1148,492.0,-217.5442819969161
71803,flow_2.58,1148,495.2,-246.9076509216007
71849,flow_0.63,1149,155.01780855931108,-1.6
71852,flow_1.60,1149,701.6231582680663,-4.8
71853,flow_1.61,1149,615.4150300459809,-8.0
71864,flow_2.57,1149,492.0,-227.4215300871541
71865,flow_2.58,1149,495.2,-260.4409395082303
71911,flow_0.63,1150,167.36600856739233,-1.6
71914,flow_1.60,1150,713.4168849385792,-4.8
71915,flow_1.61,1150,627.8807488513861,-8.0
71926,flow_2.57,1150,492.0,-238.3039532531886
71927,flow_2.58,1150,495.2,-274.250368416884
71973,flow_0.63,1151,179.9740836591417,-1.6
71976,flow_1.60,1151,725.6525422243886,-4.8
71977,flow_1.61,1151,640.098029642515,-8.0
71988,flow_2.57,1151,492.0,-248.93664464084637
71989,flow_2.58,1151,495.2,-287.86523384113616
72035,flow_0.63,1152,192.38393058217076,-1.6
72036,flow_0.64,1152,5.1,-8.0
72039,flow_1.60,1152,737.2376158036348,-4.8
72040,flow_1.61,1152,652.4354186584446,-8.0
72054,flow_2.57,1152,492.0,-259.7648599998699
72055,flow_2.58,1152,495.2,-300.5906476299224
72108,flow_0.63,1153,204.4354740840693,-1.6
72109,flow_0.64,1153,7.699875473580322,-8.0
72112,flow_1.60,1153,748.8705001359899,-4.8
72113,flow_1.61,1153,664.7345018896125,-8.0
72127,flow_2.57,1153,492.0,-269.822875849486
72128,flow_2.58,1153,492.0,-313.3698142870285
72179,flow_0.63,1154,216.9601703371176,-1.6
72180,flow_0.64,1154,12.66158836791292,-8.0
72183,flow_1.60,1154,760.8987757589798,-4.8
72184,flow_1.61,1154,676.6040773885752,-8.0
72198,flow_2.57,1154,492.0,-280.7432992837301
72199,flow_2.58,1154,492.0,-326.95398528501045
72250,flow_0.63,1155,229.2098327064153,-1.6
72251,flow_0.64,1155,19.296240271395074,-8.0
72254,flow_1.60,1155,772.8373371289046,-4.8
72255,flow_1.61,1155,689.7132223393374,-8.0
72269,flow_2.57,1155,492.0,-291.54661460304914
72270,flow_2.58,1155,492.0,-339.8257272151973
72321,flow_0.63,1156,240.91600728062,-1.6
72322,flow_0.64,1156,28.403608597954737,-8.0
72325,flow_1.60,1156,785.3142742563708,-4.8
72326,flow_1.61,1156,702.185951428902,-8.0
72339,flow_2.57,1156,492.0,-301.7415135366523
72340,flow_2.58,1156,492.0,-352.6344765152768
72391,flow_0.63,1157,253.35708562360065,-1.6
72392,flow_0.64,1157,39.32005600584671,-8.0
72395,flow_1.60,1157,797.9128225420609,-8.0
72396,flow_1.61,1157,715.1990877586478,-8.0
72409,flow_2.57,1157,492.0,-312.33078628960385
72410,flow_2.58,1157,492.0,-366.0293804259734
72461,flow_0.63,1158,266.125585849004,-1.6
72462,flow_0.64,1158,52.38920828958508,-4.8
72465,flow_1.60,1158,810.6186387116134,-8.0
72466,flow_1.61,1158,727.5892532703872,-8.0
72479,flow_2.57,1158,492.0,-322.4776577225804
72480,flow_2.58,1158,492.0,-378.835112174857
72531,flow_0.63,1159,278.6066911841017,-1.6
72532,flow_0.64,1159,65.99732150531719,-4.8
72535,flow_1.60,1159,822.9587806297081,-8.0
72536,flow_1.61,1159,740.6522773680094,-8.0
72549,flow_2.57,1159,492.0,-332.5022295565845
72550,flow_2.58,1159,492.0,-392.3053598954125
72599,flow_0.63,1160,290.7057174649239,-1.6
72600,flow_0.64,1160,79.63296135614385,-4.8
72603,flow_1.60,1160,835.8053992720438,-8.0
72604,flow_1.61,1160,753.3375018347915,-8.0
72617,flow_2.57,1160,492.0,-342.73647440394063
72618,flow_2.58,1160,492.0,-405.2435081342959
72667,flow_0.63,1161,302.8766611090722,-1.6
72668,flow_0.64,1161,92.86746297059685,-4.8
72671,flow_1.60,1161,847.7312578550927,-8.0
72672,flow_1.61,1161,765.8037877257021,-8.0
72685,flow_2.57,1161,492.0,-352.5467572950332
72686,flow_2.58,1161,492.0,-418.2305295361474
72735,flow_0.63,1162,314.787923672799,-1.6
72736,flow_0.64,1162,106.15594968598784,-4.8
72739,flow_1.60,1162,860.465089355405,-8.0
72740,flow_1.61,1162,778.347032228849,-8.0
72753,flow_2.57,1162,492.0,-363.0711167896091
72754,flow_2.58,1162,492.0,-431.7401954970135
72803,flow_0.63,1163,327.1834710332779,-1.6
72804,flow_0.64,1163,119.67917981596528,-4.8
72807,flow_1.60,1163,872.8917326542544,-8.0
72808,flow_1.61,1163,790.6282840308761,-8.0
72821,flow_2.57,1163,492.0,-373.2098166412484
72822,flow_2.58,1163,492.0,-444.4391611582888
72871,flow_0.63,1164,339.7130819396972,-1.6
72872,flow_0.64,1164,132.84200307035562,-4.8
72875,flow_1.60,1164,885.6922126973312,-8.0
72876,flow_1.61,1164,802.6448482675617,-8.0
72889,flow_2.57,1164,492.0,-383.66006094428457
72890,flow_2.58,1164,492.0,-457.5091372327013
72939,flow_0.63,1165,352.4051535606951,-1.6
72940,flow_0.64,1165,146.78063350327866,-4.8
72943,flow_1.60,1165,897.8383149620679,-8.0
72944,flow_1.61,1165,814.8430677393701,-8.0
72957,flow_2.57,1165,492.0,-393.5638491658074
72958,flow_2.58,1165,492.0,-470.3915988408104
73006,flow_0.63,1166,364.4045199857604,-1.6
73007,flow_0.64,1166,160.7293760872629,-4.8
73010,flow_1.60,1166,910.5227709707444,-8.0
73011,flow_1.61,1166,827.1308649187105,-8.0
73024,flow_2.57,1166,492.0,-403.9791791150976
73025,flow_2.58,1166,492.0,-483.7112916903655
73072,flow_0.63,1167,377.0069548330724,-1.6
73073,flow_0.64,1167,174.61506526938484,-1.6
73075,flow_1.60,1167,923.0415062377372,-8.0
73076,flow_1.61,1167,840.0766828382859,-8.0
73089,flow_2.57,1167,492.0,-414.2492162069821
73090,flow_2.58,1167,492.0,-497.37743489182105
73137,flow_0.63,1168,389.5103053579272,-1.6
73138,flow_0.64,1168,187.30190272022693,-1.6
73140,flow_1.60,1168,935.0307019241566,-8.0
73141,flow_1.61,1168,852.5083366782756,-8.0
73154,flow_2.57,1168,492.0,-424.210125077649
73200,flow_0.63,1169,402.31412973984766,-1.6
73201,flow_0.64,1169,200.14337416409583,-1.6
73203,flow_1.60,1169,946.6192150220724,-8.0
73204,flow_1.61,1169,865.0210317045912,-8.0
73217,flow_2.57,1169,492.0,-434.9957297664421
73262,flow_0.63,1170,413.9214909687458,-1.6
73263,flow_0.64,1170,213.742380169108,-1.6
73266,flow_1.60,1170,958.3333415519468,-8.0
73267,flow_1.61,1170,876.9938147460682,-8.0
73271,flow_1.65,1170,5.1,-4.8
73283,flow_2.57,1170,492.0,-444.8299442951972
73330,flow_0.63,1171,425.9534943714501,-1.6
73331,flow_0.64,1171,227.54196826425675,-1.6
73334,flow_1.60,1171,970.4332489495456,-8.0
73335,flow_1.61,1171,890.0747095694517,-8.0
73339,flow_1.65,1171,7.426508109597488,-4.8
73351,flow_2.57,1171,492.0,-454.9744584143218
73399,flow_0.63,1172,437.63281888232433,-1.6
73400,flow_0.64,1172,240.9581875818054,-1.6
73403,flow_1.60,1172,982.8385777289144,-8.0
73404,flow_1.61,1172,902.1017330453128,-8.0
73408,flow_1.65,1172,11.297627748316152,-4.8
73420,flow_2.57,1172,492.0,-465.8112927623967
73468,flow_0.63,1173,450.417151087441,-1.6
73469,flow_0.64,1173,254.363447957561,-1.6
73472,flow_1.60,1173,994.5915228231476,-8.0
73473,flow_1.61,1173,914.4833449768108,-8.0
73477,flow_1.65,1173,16.520339664327913,-4.8
73489,flow_2.57,1173,492.0,-475.68235197556805
73494,flow_2.65,1173,5.1,-1.6
73538,flow_0.63,1174,462.0002510642693,-1.6
73539,flow_0.64,1174,267.1913104374328,-1.6
73542,flow_1.61,1174,927.0634697407568,-8.0
73546,flow_1.65,1174,23.390783988079058,-4.8
73558,flow_2.57,1174,492.0,-485.5916425533072
73563,flow_2.65,1174,7.0150398329366,-1.6
73606,flow_0.63,1175,474.2187188340472,-1.6
73607,flow_0.64,1175,281.14364145917165,-1.6
73610,flow_1.61,1175,939.7765467428565,-8.0
73614,flow_1.65,1175,31.93452835264616,-4.8
73626,flow_2.57,1175,492.0,-496.0807339216413
73631,flow_2.65,1175,10.884207416139542,-1.6
73674,flow_0.63,1176,481.937186603825,-1.6
73675,flow_0.64,1176,294.12229685441747,-1.6
73678,flow_1.61,1176,952.1055535352862,-8.0
73682,flow_1.65,1176,43.04544664882124,-8.0
73698,flow_2.65,1176,17.248833799827842,-1.6
73741,flow_0.63,1177,485.194382538694,-1.6
73742,flow_0.64,1177,306.9381319602163,-1.6
73745,flow_1.61,1177,964.7282227467464,-8.0
73749,flow_1.65,1177,55.67743396135048,-8.0
73765,flow_2.65,1177,26.134177522850223,-1.6
73808,flow_0.63,1178,485.32520637015136,-1.6
73809,flow_0.64,1178,320.02472734262614,-1.6
73812,flow_1.61,1178,976.0795351104216,-4.8
73816,flow_1.65,1178,68.88899733232715,-8.0
73832,flow_2.65,1178,36.52830561210867,-1.6
73874,flow_0.63,1179,485.3853118977012,-1.6
73875,flow_0.64,1179,332.7214642547376,-1.6
73877,flow_1.61,1179,988.4342682270316,-4.8
73881,flow_1.65,1179,81.68544167982245,-8.0
73897,flow_2.65,1179,48.228585173562166,-1.6
73939,flow_0.63,1180,485.3944384332716,-1.6
73940,flow_0.64,1180,346.2374027436054,-1.6
73945,flow_1.65,1180,95.54985054122028,-8.0
73961,flow_2.65,1180,61.82522903496864,-1.6
74002,flow_0.63,1181,485.3975604574149,-1.6
74003,flow_0.64,1181,359.8476878690768,-1.6
74008,flow_1.65,1181,109.3247920243082,-8.0
74024,flow_2.65,1181,75.03008779752835,-1.6
74063,flow_0.63,1182,485.3982991942652,-1.6
74064,flow_0.64,1182,373.7706316210179,-1.6
74069,flow_1.65,1182,122.0666108051738,-8.0
74085,flow_2.65,1182,88.78266516853728,-1.6
74124,flow_0.63,1183,485.39866817316215,-1.6
74125,flow_0.64,1183,387.3490358231287,-1.6
74130,flow_1.65,1183,134.7712677642838,-8.0
74145,flow_2.65,1183,101.99147253273496,-1.6
74184,flow_0.63,1184,485.3988957803732,-1.6
74185,flow_0.64,1184,400.3360934544599,-1.6
74190,flow_1.65,1184,148.52872459125572,-8.0
74205,flow_2.65,1184,115.43953441003612,-1.6
74243,flow_0.63,1185,485.3988957803732,-1.6
74244,flow_0.64,1185,414.2347442852426,-1.6
74249,flow_1.65,1185,161.18896322197062,-8.0
74264,flow_2.65,1185,129.02602374948674,-1.6
74302,flow_0.63,1186,485.3988957803732,-1.6
74303,flow_0.64,1186,428.0458391781372,-1.6
74308,flow_1.65,1186,173.8724954775737,-8.0
74323,flow_2.65,1186,143.40494630654757,-4.8
74360,flow_0.63,1187,485.3988957803732,-1.6
74361,flow_0.64,1187,441.4989163079321,-1.6
74366,flow_1.65,1187,187.36711107924657,-8.0
74381,flow_2.65,1187,157.49860736097926,-4.8
74418,flow_0.63,1188,485.3988957803732,-1.6
74419,flow_0.64,1188,455.0219514909071,-1.6
74425,flow_1.65,1188,200.3234880470297,-8.0
74441,flow_2.65,1188,171.2220008279299,-4.8
74483,flow_0.63,1189,485.3988957803732,-1.6
74484,flow_0.64,1189,466.6011023200357,-1.6
74490,flow_1.65,1189,214.21347325595931,-8.0
74506,flow_2.65,1189,184.6231998527508,-4.8
74548,flow_0.63,1190,485.3988957803732,-1.6
74549,flow_0.64,1190,473.6802531491642,-1.6
